Series_reference,period,Data_value,STATUS,Units,lon,lat,Magnitude,Subject,Series_title_1,Series_title_2,class_prob,Series_title_4,Series_title_5,subset,start_date,end_date,EO_DATA,EO_STATUS
SNEA.S1NB1G00MS100C0,2016.03,168016,REVISED,Dollars,37.23,-0.92,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Non-financial business enterprises,All control,training,2021-11-07,2022-11-07,"[0.7362506301985169, 0.6760062691015957, 0.7987881429571811, 0.22607424879897242, 0.5492666687535945, 0.672909705811241, 0.7824631222244851, 0.2439920102715094, 0.3105762109130691, 0.555584192583151]",complete
SNEA.S1NB1G00MS100C0,2017.03,178865,REVISED,Dollars,37.15,-0.94,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Non-financial business enterprises,All control,training,2021-11-08,2022-11-08,"[0.7414017171158097, 0.08844259338966642, 0.40885522774459515, 0.4525548625630582, 0.44738155198116536, 0.5660943838887296, 0.2029470412374036, 0.3638644478937971, 0.19111687200608096, 0.46088627765593804]",complete
SNEA.S1NB1G00MS100C0,2018.03,192440,REVISED,Dollars,37.24,-0.86,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Non-financial business enterprises,All control,training,2021-11-09,2022-11-09,"[0.25213691242767067, 0.6831786830016064, 0.42215302363660756, 0.509267719307914, 0.5890971327171827, 0.5795094414918647, 0.8019542465575669, 0.996809780165007, 0.560513230673158, 0.4102808683539859]",complete
SNEA.S1NB1G00MS100C0,2019.03,201845,REVISED,Dollars,37.24,-0.86,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Non-financial business enterprises,All control,training,2021-11-10,2022-11-10,"[0.3876592802461386, 0.6750579310506282, 0.5304543449602346, 0.5448312137757969, 0.7617871551190796, 0.010658022512616938, 0.36350408420556424, 0.5851855095716156, 0.7842380602150865, 0.6388385192791711]",complete
SNEA.S1NB1G00MS100C0,2020.03,212294,REVISED,Dollars,37.15,-0.94,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Non-financial business enterprises,All control,training,2021-11-11,2022-11-11,"[0.15262237534748602, 0.4686888203049324, 0.6866292065503783, 0.031034176745073583, 0.34019413926118225, 0.4999963030366734, 0.1672173925753444, 0.7379570103373042, 0.8127224647390056, 0.1694141233675931]",complete
SNEA.S1NB1G00MS100C0,2021.03,213570,REVISED,Dollars,37.14,-0.95,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Non-financial business enterprises,All control,training,2021-11-12,2022-11-12,"[0.1954297752849733, 0.5628567894385856, 0.6227121078240446, 0.8639716495419502, 0.9593355018883121, 0.3208300897206151, 0.7229021973586162, 0.7226067260985134, 0.7307672356100772, 0.10812000403324495]",complete
SNEA.S1NB1G00MS100C0,2022.03,233912,REVISED,Dollars,37.24,-0.88,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Non-financial business enterprises,All control,training,2021-11-13,2022-11-13,"[0.07519081672713457, 0.3899278173230306, 0.8997328056664888, 0.35323463660558085, 0.6320751527563027, 0.09206190397494018, 0.31424431948017717, 0.8488043819958134, 0.8632151711091397, 0.527978238496734]",complete
SNEA.S1NB1G00MS100C0,2023.03,253779,FINAL,Dollars,37.14,-0.95,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Non-financial business enterprises,All control,training,2021-11-14,2022-11-14,"[0.42497647140059613, 0.1179729790047328, 0.27107470459891303, 0.8221100139324948, 0.6611681040199205, 0.8979171202170286, 0.03549760385959233, 0.457375605467759, 0.7608495613899268, 0.7059081129678706]",complete
SNEA.S1NB1G00MS111C3,1999.03,2761,FINAL,Dollars,37.24,-0.88,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Central government control,training,2021-11-15,2022-11-15,"[0.8705855403524395, 0.19207195786031594, 0.5407141524110272, 0.5345534007691652, 0.7186824155322912, 0.2731015078532455, 0.04508480885650934, 0.6442757240930177, 0.5584864766525641, 0.8312709838103596]",complete
SNEA.S1NB1G00MS111C3,2000.03,2511,FINAL,Dollars,37.15,-0.94,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Central government control,training,2021-11-16,2022-11-16,"[0.984494493316905, 0.37537263484172045, 0.30880999665827247, 0.2705218402414321, 0.4901466936399488, 0.25913316938187037, 0.062410663392476695, 0.7083034042759712, 0.5524091414625971, 0.8734554677783727]",complete
SNEA.S1NB1G00MS111C3,2001.03,2356,FINAL,Dollars,37.24,-0.87,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Central government control,training,2021-11-17,2022-11-17,"[0.07584973893150948, 0.32572061755419945, 0.2019944649736285, 0.6783834619165819, 0.45922946761130423, 0.9321051778250197, 0.8301546861491845, 0.6890722236807585, 0.4291073902216198, 0.3620902986433321]",complete
SNEA.S1NB1G00MS111C3,2002.03,2799,FINAL,Dollars,37.25,-0.88,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Central government control,training,2021-11-18,2022-11-18,"[0.7262245795081008, 0.06557564251992032, 0.6164785498627519, 0.30046219571932054, 0.9548863626844625, 0.3644277947586634, 0.7239457781554497, 0.19998823490917006, 0.1901065675553889, 0.23883750001602366]",complete
SNEA.S1NB1G00MS111C3,2003.03,3624,FINAL,Dollars,37.25,-0.88,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Central government control,training,2021-11-19,2022-11-19,"[0.9370376910381935, 0.38827298333605065, 0.045199482287617276, 0.904909718788348, 0.5898302419453476, 0.783082807013211, 0.2983853550890472, 0.7578937373043563, 0.9316800612524535, 0.6883670106293596]",complete
SNEA.S1NB1G00MS111C3,2004.03,4036,FINAL,Dollars,37.15,-0.95,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Central government control,training,2021-11-20,2022-11-20,"[0.41865794389985167, 0.12267344466834851, 0.5769883012014546, 0.3718383012685953, 0.2505302613964778, 0.6880595412615671, 0.20725022420025074, 0.12077473863163701, 0.759485398419858, 0.3572428928679059]",complete
SNEA.S1NB1G00MS111C3,2005.03,4155,FINAL,Dollars,37.24,-0.88,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Central government control,training,2021-11-21,2022-11-21,"[0.253196239127788, 0.5037527070062852, 0.6940868036596212, 0.7595534774326598, 0.5731907601555178, 0.05179399584925659, 0.3554778439809573, 0.4191411098348238, 0.7600538263891514, 0.8338573096465429]",complete
SNEA.S1NB1G00MS111C3,2006.03,4669,FINAL,Dollars,37.16,-0.94,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Central government control,training,2021-11-22,2022-11-22,"[0.16623181351486993, 0.9616905517070311, 0.4356317155357182, 0.5594178077016797, 0.5066231565680314, 0.6794795351452163, 0.58260581514562, 0.7734021270525749, 0.40454190220486197, 0.8460872734518239]",complete
SNEA.S1NB1G00MS111C3,2007.03,4691,FINAL,Dollars,37.23,-0.9,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Central government control,training,2021-11-23,2022-11-23,"[0.2744576567683038, 0.8561608760705819, 0.8544859858294557, 0.298288649337325, 0.5953634700623052, 0.8341210592256257, 0.7389095397815596, 0.8228566457798869, 0.24901355105528133, 0.9314372029031484]",complete
SNEA.S1NB1G00MS111C3,2008.03,5318,FINAL,Dollars,37.17,-0.95,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Central government control,training,2021-11-24,2022-11-24,"[0.32069717889908544, 0.9820449843867376, 0.8407900731197887, 0.8248351345691297, 0.8685710921947674, 0.9423063668840227, 0.07937932034232753, 0.8214541650922109, 0.9289881521258085, 0.22970824871451612]",complete
SNEA.S1NB1G00MS111C3,2009.03,5414,FINAL,Dollars,37.15,-0.94,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Central government control,training,2021-11-25,2022-11-25,"[0.17208144116645896, 0.20944791727547374, 0.45860766405848963, 0.8444642637463668, 0.07207432395952096, 0.0846586676115445, 0.406558561905202, 0.4208939352255784, 0.4441048987169637, 0.07329741598141748]",complete
SNEA.S1NB1G00MS111C3,2010.03,5590,FINAL,Dollars,37.16,-0.94,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Central government control,training,2021-11-26,2022-11-26,"[0.6713444033860597, 0.5231942421094931, 0.9609664270450894, 0.24930530453218025, 0.9115351736806747, 0.2679607319696008, 0.1542686503649071, 0.9058581453539478, 0.6017659944343282, 0.11790114840746468]",complete
SNEA.S1NB1G00MS111C3,2011.03,6173,FINAL,Dollars,37.15,-0.94,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Central government control,training,2021-11-27,2022-11-27,"[0.6996841447046672, 0.48020973147927626, 0.8245003131826693, 0.17173610615880497, 0.6527218002660782, 0.5379396620210726, 0.04297662187988094, 0.08404309328388748, 0.9913714865844117, 0.6557763180186978]",complete
SNEA.S1NB1G00MS111C3,2012.03,6550,FINAL,Dollars,37.02,-0.63,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Central government control,training,2021-11-28,2022-11-28,"[0.6517493705421894, 0.8630651201907273, 0.3438819863101019, 0.4213477725713921, 0.03782710196887651, 0.7111181737243722, 0.9867661272213796, 0.640967502725813, 0.9792845366899704, 0.6610443700822327]",complete
SNEA.S1NB1G00MS111C3,2013.03,6549,FINAL,Dollars,36.9,-0.64,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Central government control,training,2021-11-29,2022-11-29,"[0.8031361816166888, 0.10343540581710742, 0.9292617077079068, 0.004093851248430758, 0.7802102223106304, 0.7285914132417098, 0.040347344399678575, 0.25125579951144983, 0.01978191682426056, 0.9666793287645848]",complete
SNEA.S1NB1G00MS111C3,2014.03,7267,FINAL,Dollars,37.03,-0.63,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Central government control,training,2021-11-30,2022-11-30,"[0.9592282005151974, 0.8731765015745394, 0.9274372747481623, 0.8974442305702388, 0.5748187327876453, 0.2771655985004572, 0.7915330402632349, 0.5601473929737328, 0.20980145730026933, 0.1347600327930054]",complete
SNEA.S1NB1G00MS111C3,2015.03,7636,FINAL,Dollars,36.9,-0.64,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Central government control,training,2021-12-01,2022-12-01,"[0.39801529071937747, 0.9790380461413811, 0.1781813016591305, 0.5095973592553431, 0.5256424566553158, 0.5246979919078112, 0.7783993749168079, 0.4892684116729661, 0.6323572069057258, 0.8022523283295145]",complete
SNEA.S1NB1G00MS111C3,2016.03,7379,FINAL,Dollars,37.03,-0.63,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Central government control,training,2021-12-02,2022-12-02,"[0.746702347094953, 0.9694684901023575, 0.823960766296266, 0.35106286064098824, 0.4713909192909076, 0.42293372506862315, 0.27706494063419873, 0.4110029092348909, 0.9496722052560775, 0.2966366309652132]",complete
SNEA.S1NB1G00MS111C3,2017.03,6943,FINAL,Dollars,37.01,-0.61,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Central government control,training,2021-12-03,2022-12-03,"[0.09854288755627283, 0.6111150833737105, 0.7290025360539779, 0.821910763535671, 0.9952287660321913, 0.3395442981176544, 0.12946158439108046, 0.11285315988697342, 0.13492219701021446, 0.15315185357572703]",complete
SNEA.S1NB1G00MS111C3,2018.03,7116,FINAL,Dollars,36.9,-0.63,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Central government control,training,2021-12-04,2022-12-04,"[0.7384007845146167, 0.6280562786906049, 0.9113365105661663, 0.2408802307003629, 0.9789722163812616, 0.39662959358989014, 0.5829076183784844, 0.3510465152961284, 0.5592576193680585, 0.3884037999762886]",complete
SNEA.S1NB1G00MS111C3,2019.03,7362,REVISED,Dollars,37.03,-0.64,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Central government control,training,2021-12-05,2022-12-05,"[0.37546031145520997, 0.599679283109093, 0.14504551995920345, 0.7255549409024453, 0.6170404607041715, 0.6343061207101336, 0.9944599150845475, 0.3602798413947992, 0.4802747853494387, 0.9199335354851949]",complete
SNEA.S1NB1G00MS111C3,2020.03,7432,REVISED,Dollars,36.98,-0.6,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Central government control,training,2021-12-06,2022-12-06,"[0.27600407252325176, 0.5962173203596799, 0.9464414321310823, 0.9361943231290507, 0.41263834527101284, 0.5291428763203011, 0.1624796784973047, 0.029604475433356647, 0.27743993832281866, 0.1103614007553948]",complete
SNEA.S1NB1G00MS111C3,2021.03,5380,REVISED,Dollars,36.89,-0.63,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Central government control,training,2021-12-07,2022-12-07,"[0.6982597712011022, 0.27955406393840865, 0.7774949359722877, 0.5678175719346555, 0.19468970932739516, 0.5935474124245846, 0.2240446562425581, 0.4506698802864709, 0.1758738503596221, 0.34149380552834374]",complete
SNEA.S1NB1G00MS111C3,2022.03,6121,REVISED,Dollars,36.89,-0.63,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Central government control,training,2021-12-08,2022-12-08,"[0.8321996519452772, 0.2410385002140265, 0.9215312207104825, 0.4573645678374104, 0.8388092748058361, 0.34513732983921164, 0.3152675481025897, 0.7108684925893597, 0.9226361610232942, 0.3802635647668713]",complete
SNEA.S1NB1G00MS111C3,2023.03,7866,FINAL,Dollars,37.06,-0.65,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Central government control,training,2021-12-09,2022-12-09,"[0.48401854375845865, 0.1202202255712459, 0.031329612400703866, 0.13965950974413532, 0.3327773768031299, 0.46458194097587036, 0.5732934997481485, 0.920307634403698, 0.9069835733549009, 0.41732128471605257]",complete
SNEA.S1NB1G00MS111C4,1999.03,1578,FINAL,Dollars,36.89,-0.63,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Local government control,training,2021-12-10,2022-12-10,"[0.6021408791032712, 0.43364545670671284, 0.6074434309498324, 0.9913234905136549, 0.8096182594529286, 0.5838771653321078, 0.8271917950627394, 0.8281941670947578, 0.8184340246193776, 0.358881484319141]",complete
SNEA.S1NB1G00MS111C4,2000.03,1460,FINAL,Dollars,37.06,-0.65,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Local government control,training,2021-12-11,2022-12-11,"[0.2132555403869314, 0.4793580748757904, 0.35920635586927685, 0.8445836931270181, 0.7928622456231186, 0.057289731060245264, 0.6101803207753288, 0.23322268926741208, 0.8599511479203763, 0.17901483882128832]",complete
SNEA.S1NB1G00MS111C4,2001.03,1435,FINAL,Dollars,36.97,-0.6,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Local government control,training,2021-12-12,2022-12-12,"[0.9809115702763882, 0.7856631382378776, 0.1729656076542676, 0.1702436425086492, 0.8396154930817156, 0.21350838584231424, 0.918624976759, 0.8809568058317246, 0.8682468082876872, 0.4729223423683755]",complete
SNEA.S1NB1G00MS111C4,2002.03,1610,FINAL,Dollars,36.97,-0.61,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Local government control,training,2021-12-13,2022-12-13,"[0.3840127104557174, 0.005805698647158186, 0.2691767525573917, 0.06463068626476998, 0.052649711055561155, 0.2546545951151018, 0.9580033604342107, 0.21692214837459767, 0.3975182203294416, 0.9635609795445989]",complete
SNEA.S1NB1G00MS111C4,2003.03,1783,FINAL,Dollars,36.87,-0.62,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Local government control,training,2021-12-14,2022-12-14,"[0.811626896411255, 0.9829793217190055, 0.4698217974858878, 0.09408197296970155, 0.06871067516332008, 0.9870813051329109, 0.7677434513033656, 0.502860467432759, 0.9175205999140525, 0.1402328336252635]",complete
SNEA.S1NB1G00MS111C4,2004.03,2047,FINAL,Dollars,37.07,-0.66,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Local government control,training,2021-12-15,2022-12-15,"[0.8341829444853714, 0.3141907085371668, 0.8509827089882387, 0.23926158218958338, 0.18298234049578133, 0.8373355136784844, 0.6226148498015582, 0.2002314664853203, 0.7665220098705449, 0.5332791800458723]",complete
SNEA.S1NB1G00MS111C4,2005.03,1933,FINAL,Dollars,36.86,-0.62,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Local government control,training,2021-12-16,2022-12-16,"[0.9684032506452922, 0.8392065052090474, 0.8320051258816304, 0.13140739046572913, 0.7652373488840744, 0.7577394220448795, 0.6549050556447752, 0.3355291037228689, 0.43034906124908257, 0.3077755198454366]",complete
SNEA.S1NB1G00MS111C4,2006.03,2414,FINAL,Dollars,36.98,-0.61,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Local government control,training,2021-12-17,2022-12-17,"[0.204956627603312, 0.9488885224268415, 0.38551198505528317, 0.8220655552241058, 0.8337885714863383, 0.5405450558102145, 0.8206140764530598, 0.048864773821569174, 0.36736424536097434, 0.11935094392683987]",complete
SNEA.S1NB1G00MS111C4,2007.03,2481,FINAL,Dollars,36.86,-0.63,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Local government control,training,2021-12-18,2022-12-18,"[0.6836478761252223, 0.5988083355183141, 0.42948115073566473, 0.5334080087959604, 0.7311241065111151, 0.8173616559266531, 0.9061471595361397, 0.192487157810869, 0.07114070915105841, 0.2388016191784028]",complete
SNEA.S1NB1G00MS111C4,2008.03,2652,FINAL,Dollars,37.07,-0.66,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Local government control,training,2021-12-19,2022-12-19,"[0.2667272723324572, 0.893873325380363, 0.2884927868680265, 0.017937959445941787, 0.9639824160134096, 0.06391830232297291, 0.5018545531933916, 0.7256370705967503, 0.25372706740294726, 0.5063867123733494]",complete
SNEA.S1NB1G00MS111C4,2009.03,2854,FINAL,Dollars,37.07,-0.66,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Local government control,training,2021-12-20,2022-12-20,"[0.18186940929919615, 0.019437692860808098, 0.45791838678308383, 0.8481310029021591, 0.04908848986316183, 0.3238453529949723, 0.7006828445578214, 0.7714849555804599, 0.14463098914533723, 0.16196420852645355]",complete
SNEA.S1NB1G00MS111C4,2010.03,2778,FINAL,Dollars,36.98,-0.62,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Local government control,training,2021-12-21,2022-12-21,"[0.11807165162155153, 0.25962842020469856, 0.10307816919725965, 0.08873444169857003, 0.18419357555418991, 0.8140108389460271, 0.8776284500073059, 0.48509666830055964, 0.9444221761615739, 0.3406464822925497]",complete
SNEA.S1NB1G00MS111C4,2011.03,3002,FINAL,Dollars,37.07,-0.65,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Local government control,training,2021-12-22,2022-12-22,"[0.9806681666250473, 0.4205801262587401, 0.995468259744143, 0.3145839802568563, 0.946839352742696, 0.7301194790897844, 0.9759456268379217, 0.8432736607148305, 0.30859204731529943, 0.21219351046397517]",complete
SNEA.S1NB1G00MS111C4,2012.03,2985,FINAL,Dollars,36.85,-0.63,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Local government control,training,2021-12-23,2022-12-23,"[0.5628433798740173, 0.588399216169658, 0.06236954964550878, 0.6597232438236046, 0.33748828927059193, 0.4606086567814952, 0.8374293112866991, 0.9208014646837674, 0.26672276662757055, 0.385626016224901]",complete
SNEA.S1NB1G00MS111C4,2013.03,3266,FINAL,Dollars,36.85,-0.63,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Local government control,training,2021-12-24,2022-12-24,"[0.3902765077504128, 0.7551669225355155, 0.7400917416383948, 0.38857284252932867, 0.7324146107978258, 0.2750098561901563, 0.7882457777873008, 0.8771842543155309, 0.554564869456504, 0.5890035422810966]",complete
SNEA.S1NB1G00MS111C4,2014.03,3434,FINAL,Dollars,37.08,-0.65,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Local government control,training,2021-12-25,2022-12-25,"[0.5109199526168178, 0.8185251460761279, 0.8880477714432917, 0.7290570827347318, 0.21285428468409573, 0.6727330808212252, 0.7119557199474755, 0.04421728405343339, 0.37777059937795154, 0.20139571892909103]",complete
SNEA.S1NB1G00MS111C4,2015.03,4043,FINAL,Dollars,36.98,-0.62,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Local government control,training,2021-12-26,2022-12-26,"[0.6405507031959641, 0.5762978351918416, 0.1972915039816564, 0.5410611385477253, 0.5445756320135434, 0.6052322936996829, 0.5080992528150379, 0.37219668391321037, 0.3709316717102322, 0.2328567316914456]",complete
SNEA.S1NB1G00MS111C4,2016.03,3732,FINAL,Dollars,36.85,-0.63,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Local government control,training,2021-12-27,2022-12-27,"[0.30829788433200944, 0.9890654804516527, 0.0034436460287426973, 0.07093380225462531, 0.20522299897839724, 0.9365488864636202, 0.9750332942764455, 0.28150328456798357, 0.4925385566050168, 0.07275654833558698]",complete
SNEA.S1NB1G00MS111C4,2017.03,4042,FINAL,Dollars,36.98,-0.63,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Local government control,training,2021-12-28,2022-12-28,"[0.9417761292245777, 0.04560618744891165, 0.6091107965944386, 0.7583358181845731, 0.9719572944430245, 0.9562829473029361, 0.6710450838304803, 0.2905120827269435, 0.5044296205527361, 0.11643088167973836]",complete
SNEA.S1NB1G00MS111C4,2018.03,4361,FINAL,Dollars,36.84,-0.63,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Local government control,training,2021-12-29,2022-12-29,"[0.4364363348521103, 0.5345600444618405, 0.3062003393496052, 0.5851020179811478, 0.9063374430987851, 0.4403498772510954, 0.9663600727373529, 0.08520560467363558, 0.6289964972584323, 0.5456492204617313]",complete
SNEA.S1NB1G00MS111C4,2019.03,2863,REVISED,Dollars,37.07,-0.63,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Local government control,training,2021-12-30,2022-12-30,"[0.3913282968947923, 0.8767716763224516, 0.5590308235582261, 0.12209452663609777, 0.17302368270164725, 0.6763534701903605, 0.953723493351681, 0.9865513628629475, 0.1470021406495512, 0.823594617591384]",complete
SNEA.S1NB1G00MS111C4,2020.03,2850,REVISED,Dollars,36.99,-0.63,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Local government control,training,2021-12-31,2022-12-31,"[0.22132122865793313, 0.8904946732417128, 0.3829928573293392, 0.15741992945773975, 0.2475424092962446, 0.22520738832346066, 0.36935011047990574, 0.08739115341952441, 0.17655657522830526, 0.30934635332727767]",complete
SNEA.S1NB1G00MS111C4,2021.03,2918,REVISED,Dollars,36.83,-0.63,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Local government control,training,2022-01-01,2023-01-01,"[0.3873332916116451, 0.7480458325955005, 0.8388472358398747, 0.5877990465415692, 0.5044308898202039, 0.7082588059537612, 0.5194894116781613, 0.5830720378921285, 0.914385101736417, 0.9242802244489422]",complete
SNEA.S1NB1G00MS111C4,2022.03,3024,REVISED,Dollars,37.0,-0.63,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Local government control,training,2022-01-02,2023-01-02,"[0.20872503782127216, 0.5755132469129083, 0.23642314106836249, 0.12374387425040079, 0.4702270150895771, 0.7454841440809555, 0.5400345512590844, 0.019908509831294996, 0.6798317297954581, 0.9785219604566413]",complete
SNEA.S1NB1G00MS111C4,2023.03,3476,FINAL,Dollars,36.83,-0.62,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,Local government control,training,2022-01-03,2023-01-03,"[0.3670575730230836, 0.9099424712615483, 0.9150148350028453, 0.7556177912853176, 0.2548230325009162, 0.6986853681757811, 0.2082421110305963, 0.6145445484967987, 0.05847539128076651, 0.6709005452394342]",complete
SNEA.S1NB1G00MS111C9,1999.03,52848,FINAL,Dollars,37.08,-0.64,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,National private and foreign control,training,2022-01-04,2023-01-04,"[0.2228224674343232, 0.6884478516483177, 0.4325823372113119, 0.29181550420649105, 0.8427748283697195, 0.15596476238448298, 0.005137126647028478, 0.23943323961204188, 0.030917777484136266, 0.39953854324218296]",complete
SNEA.S1NB1G00MS111C9,2000.03,56894,FINAL,Dollars,37.0,-0.63,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,National private and foreign control,training,2022-01-05,2023-01-05,"[0.5427646894275887, 0.7084793645296837, 0.027610573882322687, 0.19911528539991508, 0.7602082595803374, 0.6242449333134537, 0.4895760576148047, 0.9946763388143464, 0.5277288861112929, 0.6397858215704384]",complete
SNEA.S1NB1G00MS111C9,2001.03,61192,FINAL,Dollars,36.82,-0.62,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,National private and foreign control,training,2022-01-06,2023-01-06,"[0.6015887201119913, 0.6954473535346698, 0.4908929904446149, 0.9031748695433715, 0.2679678202513338, 0.28063317437249125, 0.36082866807334213, 0.5285932037370787, 0.6663680207251459, 0.17079979969470171]",complete
SNEA.S1NB1G00MS111C9,2002.03,66343,FINAL,Dollars,37.07,-0.63,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,National private and foreign control,training,2022-01-07,2023-01-07,"[0.7355984446939944, 0.55665518603159, 0.21013690393700557, 0.49414015537067524, 0.893486922513976, 0.956934462406401, 0.47741615074016, 0.3669854093146, 0.13746301753272716, 0.6857017386545097]",complete
SNEA.S1NB1G00MS111C9,2003.03,70872,FINAL,Dollars,36.83,-0.61,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,National private and foreign control,training,2022-01-08,2023-01-08,"[0.3679861356813775, 0.41235145825448727, 0.9455695005863025, 0.8787183245522705, 0.5687088812865861, 0.284683747613364, 0.6944508521575463, 0.8881311265548568, 0.3522495161225606, 0.49289028582925787]",complete
SNEA.S1NB1G00MS111C9,2004.03,75264,FINAL,Dollars,36.84,-0.61,6,National Accounts - SNA 2008 - SNE,Current Prices,Total value added,Market,Corporate business enterprises,National private and foreign control,training,2022-01-09,2023-01-09,"[0.8486327230460936, 0.6089266206454643, 0.8512197486135478, 0.3379305718363702, 0.37967193226506324, 0.2563891553039057, 0.6589514942403899, 0.5875431046066502, 0.16369290461366037, 0.9496771778262927]",complete
