Series_reference,Period,Data_value,STATUS,UNITS,lon,lat,MAGNTUDE,Subject,Group,Series_title_1,class_prob,subset,start_date,end_date,Series_title_3,Series_title_4,Series_title_5,EO_DATA,EO_STATUS
PRDA.S1CGH2P,2008.03,-5.3,FINAL,Percent,36.97,-0.61,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Accommodation and Food Services,training,2021-12-13,2022-12-13,Percentage Change,,,"[0.5949869350259139, 0.7305426756218568, 0.8745826114228705, 0.7521903990130493, 0.3512315701752181, 0.6623472630389888, 0.13131139476036158, 0.32700166665211283, 0.6264188824015658, 0.49641101891500716]",complete
PRDA.S1CGH2P,2009.03,-4.0,FINAL,Percent,36.87,-0.62,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Accommodation and Food Services,training,2021-12-14,2022-12-14,Percentage Change,,,"[0.7438202937187415, 0.19608534017488832, 0.514900619390505, 0.3280423467998258, 0.5639543673879774, 0.22713317499046515, 0.9657693201096305, 0.8309250507781437, 0.9287943638855791, 0.2049333489395334]",complete
PRDA.S1CGH2P,2010.03,2.4,FINAL,Percent,37.07,-0.66,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Accommodation and Food Services,training,2021-12-15,2022-12-15,Percentage Change,,,"[0.6055104947875766, 0.7751177799097669, 0.6679804753533589, 0.17234873143176144, 0.7625676566468285, 0.4421571309554554, 0.46722935791822706, 0.22984156856375748, 0.9671664761444938, 0.02794169411724079]",complete
PRDA.S1CGH2P,2011.03,2.5,FINAL,Percent,36.86,-0.62,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Accommodation and Food Services,training,2021-12-16,2022-12-16,Percentage Change,,,"[0.8841974595727321, 0.7719070416541545, 0.6958189410481285, 0.7686287030377278, 0.6628485716572018, 0.18598394331826862, 0.712125854912745, 0.6339502214240289, 0.9591333736361657, 0.6301152730827889]",complete
PRDA.S1CGH2P,2012.03,1.4,FINAL,Percent,36.98,-0.61,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Accommodation and Food Services,training,2021-12-17,2022-12-17,Percentage Change,,,"[0.005643048290940866, 0.9662569117511112, 0.363253361169253, 0.8296743407445083, 0.22263560684148287, 0.6702617213806599, 0.8128714765274484, 0.42380095142139707, 0.6807334576424204, 0.21284426333845474]",complete
PRDA.S1CGH2P,2013.03,1.7,FINAL,Percent,36.86,-0.63,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Accommodation and Food Services,training,2021-12-18,2022-12-18,Percentage Change,,,"[0.9256210379630461, 0.7877322184261394, 0.508031413512123, 0.5969768064347869, 0.2817758943416513, 0.8054533540026209, 0.7212516723650136, 0.6661904596887648, 0.3666604514174593, 0.5895288830608624]",complete
PRDA.S1CGH2P,2014.03,4.7,FINAL,Percent,37.07,-0.66,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Accommodation and Food Services,training,2021-12-19,2022-12-19,Percentage Change,,,"[0.42169955566172335, 0.936818288664753, 0.5258815503065076, 0.3469061731034946, 0.41482590581805956, 0.9532068310332796, 0.11069470387328739, 0.5062758639336407, 0.2145307784708227, 0.029314985686111128]",complete
PRDA.S1CGH2P,2015.03,7.0,FINAL,Percent,37.07,-0.66,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Accommodation and Food Services,training,2021-12-20,2022-12-20,Percentage Change,,,"[0.76142361633599, 0.07466856394268429, 0.6205346882469099, 0.9377015612814646, 0.026059950238702556, 0.012029452394471729, 0.21060192756043228, 0.3280672038608139, 0.6445668615051755, 0.9954825029523015]",complete
PRDA.S1CGH2P,2016.03,1.4,FINAL,Percent,36.98,-0.62,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Accommodation and Food Services,training,2021-12-21,2022-12-21,Percentage Change,,,"[0.05558427117124365, 0.45606005547523976, 0.6313404322163583, 0.5967917079829885, 0.771847749194844, 0.15215863161254517, 0.6352335451089262, 0.10801977863797896, 0.20083179657156047, 0.38073235783812565]",complete
PRDA.S1CGH2P,2017.03,2.4,FINAL,Percent,37.07,-0.65,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Accommodation and Food Services,training,2021-12-22,2022-12-22,Percentage Change,,,"[0.05153124327371472, 0.002031187247709343, 0.8335274771070775, 0.5107810323189897, 0.12178998943596309, 0.36127991527635384, 0.42019032275305424, 0.14171693644534178, 0.5473740237682392, 0.6323348672331952]",complete
PRDA.S1CGH2P,2018.03,4.2,FINAL,Percent,36.85,-0.63,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Accommodation and Food Services,training,2021-12-23,2022-12-23,Percentage Change,,,"[0.8810542221927092, 0.8017171336298816, 0.7241672540562788, 0.23874186294538813, 0.03835161270794951, 0.11675912754513362, 0.18648478375481992, 0.766153139012499, 0.18428057709048418, 0.1831270389633507]",complete
PRDA.S1CGH2P,2019.03,-1.8,FINAL,Percent,36.85,-0.63,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Accommodation and Food Services,training,2021-12-24,2022-12-24,Percentage Change,,,"[0.545217209801523, 0.5065452686240579, 0.019299395787967244, 0.037689049702987365, 0.41602231607967377, 0.1882974760651206, 0.503811116822998, 0.7007431960339306, 0.20579492244807085, 0.12764778731955528]",complete
PRDA.S1CGH2P,2020.03,-5.5,REVISED,Percent,37.08,-0.65,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Accommodation and Food Services,training,2021-12-25,2022-12-25,Percentage Change,,,"[0.8816547681602646, 0.8080104660676366, 0.4736889743146292, 0.37840054246918564, 0.49105345775465514, 0.23279207062593832, 0.045347432408623045, 0.9934966108305844, 0.42919549637713705, 0.8248142506024575]",complete
PRDA.S1CGH2P,2021.03,2.7,REVISED,Percent,36.98,-0.62,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Accommodation and Food Services,training,2021-12-26,2022-12-26,Percentage Change,,,"[0.7531162945865232, 0.5476229364457328, 0.04065398937510156, 0.9911419048885267, 0.7908512310365639, 0.007177227901368433, 0.10308112063663832, 0.22211145370224383, 0.3765964003598322, 0.4285665027351744]",complete
PRDA.S1CGH2P,2022.03,-3.5,REVISED,Percent,36.85,-0.63,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Accommodation and Food Services,training,2021-12-27,2022-12-27,Percentage Change,,,"[0.521755203536136, 0.5122230849383457, 0.03676629381942731, 0.929163600119923, 0.7475759858468678, 0.21700770024018678, 0.9166970198776976, 0.8593856144595866, 0.9746605502616855, 0.5011225406005435]",complete
PRDA.S1CGH2P,2023.03,0.9,PROVISIONAL,Percent,36.98,-0.63,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Accommodation and Food Services,training,2021-12-28,2022-12-28,Percentage Change,,,"[0.3263208606707023, 0.5930679228548947, 0.46809985067896176, 0.9857096854330061, 0.045859232546790696, 0.5420911929042689, 0.6808751674656806, 0.8643881330494593, 0.608284885232402, 0.6343732389679242]",complete
PRDA.S1CII1I,1978.03,1000.0,FINAL,Index,36.84,-0.63,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2021-12-29,2022-12-29,Index,,,"[0.6624952600575997, 0.651501232945384, 0.4540799300395585, 0.7104986920519715, 0.9461897925572677, 0.7853465363354074, 0.2934999759141219, 0.7742811429528685, 0.09830596601058106, 0.7096339496160118]",complete
PRDA.S1CII1I,1979.03,1020.0,FINAL,Index,37.07,-0.63,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2021-12-30,2022-12-30,Index,,,"[0.6347962337728661, 0.15768271536603584, 0.671325216656692, 0.6199469878364501, 0.9591901721108073, 0.5173484459917476, 0.06365669946127717, 0.3833952164684309, 0.32677866073320416, 0.4122529533585394]",complete
PRDA.S1CII1I,1980.03,1098.0,FINAL,Index,36.99,-0.63,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2021-12-31,2022-12-31,Index,,,"[0.3753044387569726, 0.12045721039530355, 0.21411429935909254, 0.7544603262547473, 0.8217709540075893, 0.10946924690267412, 0.9183540958509148, 0.4922320193421361, 0.7202430967919423, 0.952238155157907]",complete
PRDA.S1CII1I,1981.03,1097.0,FINAL,Index,36.83,-0.63,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-01,2023-01-01,Index,,,"[0.1737359366346879, 0.18136038269333354, 0.3677269966158163, 0.9998908606583594, 0.6618792926518423, 0.2761446240661358, 0.8059372659709713, 0.17722725790515215, 0.641841570172913, 0.5972577926124863]",complete
PRDA.S1CII1I,1982.03,1091.0,FINAL,Index,37.0,-0.63,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-02,2023-01-02,Index,,,"[0.15633839804598915, 0.20325445518452612, 0.5605729036897936, 0.6186688060536695, 0.6503018347270269, 0.42964150050226924, 0.6720369256315445, 0.15374891623242148, 0.11549565033794629, 0.9817319218241065]",complete
PRDA.S1CII1I,1983.03,1093.0,FINAL,Index,36.83,-0.62,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-03,2023-01-03,Index,,,"[0.6244586429204031, 0.4120284739675224, 0.4442943305373528, 0.9924841090488982, 0.37592409958490336, 0.01636185705120774, 0.16180509789523667, 0.43258694785068175, 0.1610360893107482, 0.12563141580322423]",complete
PRDA.S1CII1I,1984.03,1245.0,FINAL,Index,37.08,-0.64,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-04,2023-01-04,Index,,,"[0.9043005223076591, 0.9186183611984603, 0.459114733626098, 0.008448597824402215, 0.5298848782026142, 0.5666512755965704, 0.18813537670446745, 0.7634252521279573, 0.12542498719147455, 0.830806736421081]",complete
PRDA.S1CII1I,1985.03,1364.0,FINAL,Index,37.0,-0.63,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-05,2023-01-05,Index,,,"[0.9378903449668923, 0.19589267941140187, 0.5975027272897377, 0.7245215238114688, 0.5453987416148484, 0.21751801748492894, 0.5854466208408757, 0.3536598204745287, 0.6506785496610559, 0.41795475600251497]",complete
PRDA.S1CII1I,1986.03,1232.0,FINAL,Index,36.82,-0.62,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-06,2023-01-06,Index,,,"[0.3405255914054325, 0.32796398541269267, 0.9747113211482783, 0.7804711099059337, 0.8640634562029583, 0.7594471138793201, 0.2792816218564891, 0.18263602102440335, 0.9100134984569063, 0.6784025846943241]",complete
PRDA.S1CII1I,1987.03,1336.0,FINAL,Index,37.07,-0.63,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-07,2023-01-07,Index,,,"[0.26885567860668536, 0.696204408574266, 0.8911292611794578, 0.418282323241672, 0.04503361803710748, 0.8039205812674719, 0.952039374206685, 0.3332876587493414, 0.7669560286270319, 0.06399412449497321]",complete
PRDA.S1CII1I,1988.03,1389.0,FINAL,Index,36.83,-0.61,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-08,2023-01-08,Index,,,"[0.5083721201132477, 0.39064213097574374, 0.4502681454373717, 0.07720607189519002, 0.429384200838962, 0.2561761733062726, 0.6985397761216271, 0.8487556903534271, 0.4825273816713199, 0.2698838803919029]",complete
PRDA.S1CII1I,1989.03,1537.0,FINAL,Index,36.84,-0.61,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-09,2023-01-09,Index,,,"[0.06725768700398704, 0.22445329115125934, 0.39130393490371074, 0.970883016842493, 0.9112093405913237, 0.31436761039442895, 0.0224537377041667, 0.8602767468629776, 0.7328578597904161, 0.8510143042504195]",complete
PRDA.S1CII1I,1990.03,1449.0,FINAL,Index,36.98,-0.62,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-10,2023-01-10,Index,,,"[0.3003197221236994, 0.012297735805250398, 0.48433183788704515, 0.8551252347817498, 0.19228230263082635, 0.4070007181359194, 0.46781360726270815, 0.2868420271789731, 0.3263188352683001, 0.11440627872791631]",complete
PRDA.S1CII1I,1991.03,1469.0,FINAL,Index,36.83,-0.61,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-11,2023-01-11,Index,,,"[0.3814374033753628, 0.251197283949794, 0.18086508271824542, 0.47764616822038297, 0.7219242814383348, 0.9858761602305091, 0.5462560327318081, 0.32217036762839646, 0.39176944111324163, 0.7129823498068855]",complete
PRDA.S1CII1I,1992.03,1585.0,FINAL,Index,37.07,-0.62,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-12,2023-01-12,Index,,,"[0.01704295814607848, 0.6514546012574413, 0.28302113216544067, 0.5638908522682272, 0.3956490921596403, 0.7585348251338627, 0.050658264765761185, 0.02767200743960896, 0.10208572855804499, 0.2227187255041324]",complete
PRDA.S1CII1I,1993.03,1748.0,FINAL,Index,36.97,-0.62,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-13,2023-01-13,Index,,,"[0.5775050962644745, 0.31872374369982825, 0.09136023520071157, 0.4099422397524306, 0.7698548699150581, 0.9592096073683953, 0.009267076271121444, 0.834379753467336, 0.7701629514764751, 0.9515353785866164]",complete
PRDA.S1CII1I,1994.03,1955.0,FINAL,Index,36.83,-0.62,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-14,2023-01-14,Index,,,"[0.3924643614062715, 0.9498549505553249, 0.2551077119383761, 0.7281960360277535, 0.35619215570753315, 0.2140736750689215, 0.6602805785920763, 0.3816623544962996, 0.469280359475159, 0.32861347681219977]",complete
PRDA.S1CII1I,1995.03,2183.0,FINAL,Index,36.84,-0.61,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-15,2023-01-15,Index,,,"[0.47668113853879446, 0.1094541248871731, 0.3544309951230509, 0.054019096516565335, 0.5914675453829227, 0.2582972442277528, 0.5040747538807572, 0.741821952853153, 0.3047493740818693, 0.2464756661466735]",complete
PRDA.S1CII1I,1996.03,2390.0,FINAL,Index,36.83,-0.61,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-16,2023-01-16,Index,,,"[0.0005739056044006263, 0.22419406440232748, 0.3017445392181609, 0.7105014198924574, 0.9081609586172897, 0.620201113627039, 0.8734875655875124, 0.32370832332950383, 0.9069814749801309, 0.9368923557217106]",complete
PRDA.S1CII1I,1997.03,2411.0,FINAL,Index,36.83,-0.61,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-17,2023-01-17,Index,,,"[0.8320637861098782, 0.6737898176992558, 0.1293363483250629, 0.16858504158392174, 0.328774454517583, 0.30019276749152013, 0.3981980876431329, 0.12397710158851294, 0.5545061736049022, 0.7607383183281082]",complete
PRDA.S1CII1I,1998.03,2383.0,FINAL,Index,37.09,-0.63,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-18,2023-01-18,Index,,,"[0.011655692445532329, 0.24741464206124764, 0.5011119680676794, 0.26869867136160297, 0.6463016021786839, 0.46044384502994573, 0.12352340215896018, 0.6358931259018169, 0.2792829237703648, 0.5834347813936743]",complete
PRDA.S1CII1I,1999.03,2362.0,FINAL,Index,36.96,-0.62,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-19,2023-01-19,Index,,,"[0.006894185857860724, 0.33420671019959447, 0.7549535497852182, 0.8724561666617672, 0.9632274989825204, 0.8423649338739626, 0.804968426374812, 0.3529610833197403, 0.6822483120337199, 0.4273359705559596]",complete
PRDA.S1CII1I,2000.03,2451.0,FINAL,Index,36.84,-0.61,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-20,2023-01-20,Index,,,"[0.17608717023771214, 0.7469748265570697, 0.48454831239617535, 0.07790154634948498, 0.2779040098774749, 0.557566318158324, 0.4271138340199051, 0.6910036426557651, 0.5751440136662657, 0.29228758666359356]",complete
PRDA.S1CII1I,2001.03,2485.0,FINAL,Index,36.84,-0.61,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-21,2023-01-21,Index,,,"[0.9658460203327713, 0.8399182226819562, 0.4797748626729609, 0.6553705467296248, 0.7523325210943413, 0.9825108192388523, 0.7929872462576744, 0.9531180021147018, 0.7130638851992811, 0.06732714822268016]",complete
PRDA.S1CII1I,2002.03,2513.0,FINAL,Index,36.85,-0.61,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-22,2023-01-22,Index,,,"[0.39745249998405796, 0.3277353091397932, 0.29571517791904356, 0.170309799328758, 0.7476829217347943, 0.3382518568319476, 0.9528463470947354, 0.45917182926162603, 0.12186721949118617, 0.7215262291396416]",complete
PRDA.S1CII1I,2003.03,2433.0,FINAL,Index,36.96,-0.63,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-23,2023-01-23,Index,,,"[0.5592857894385194, 0.44405818630996663, 0.6288464410283336, 0.39310496673480555, 0.2708040392867279, 0.8265229530752287, 0.28305048396917565, 0.5752096958374129, 0.4015484705577922, 0.8679805081650858]",complete
PRDA.S1CII1I,2004.03,2315.0,FINAL,Index,36.85,-0.61,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-24,2023-01-24,Index,,,"[0.17082254541808173, 0.014410589010473984, 0.12624933782014713, 0.43672697769494095, 0.9299707052248792, 0.36169391951427765, 0.404165224852733, 0.29975140874403916, 0.5961944010718535, 0.21868058013400204]",complete
PRDA.S1CII1I,2005.03,2353.0,FINAL,Index,36.85,-0.61,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-25,2023-01-25,Index,,,"[0.7027626768681443, 0.19378640281244575, 0.5583866001176983, 0.11189488921505353, 0.8133689832988811, 0.7599327125452094, 0.3706945742651425, 0.6050980097666282, 0.7336660351115, 0.12537667727119595]",complete
PRDA.S1CII1I,2006.03,2265.0,FINAL,Index,37.1,-0.64,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-26,2023-01-26,Index,,,"[0.8364009018456215, 0.5097594677977183, 0.8626221059955538, 0.6731584758788245, 0.5790277672247586, 0.3185103534563013, 0.7983253449874254, 0.8255089770685448, 0.6656157419378527, 0.1872773224255151]",complete
PRDA.S1CII1I,2007.03,2160.0,FINAL,Index,36.95,-0.62,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-27,2023-01-27,Index,,,"[0.9985035134593678, 0.6407965595972157, 0.8780012540293078, 0.2676503516536767, 0.2572089245862159, 0.7038849629689785, 0.5783806135192824, 0.41989590264924936, 0.7212344086549914, 0.6411656001121807]",complete
PRDA.S1CII1I,2008.03,2103.0,FINAL,Index,36.86,-0.6,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-28,2023-01-28,Index,,,"[0.9605254990676902, 0.7019248697213755, 0.5502981245994022, 0.7427458272532068, 0.037038834827102685, 0.4651392276698907, 0.34930692501771254, 0.16996354628627364, 0.316461612662546, 0.8442561150183059]",complete
PRDA.S1CII1I,2009.03,2024.0,FINAL,Index,36.95,-0.61,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-29,2023-01-29,Index,,,"[0.7807647506852184, 0.09873700559236276, 0.5153046439077508, 0.739845719170221, 0.23048607358175466, 0.1410017547318978, 0.013369478002493218, 0.205322846899464, 0.7796854115377803, 0.29465540381878574]",complete
PRDA.S1CII1I,2010.03,1940.0,FINAL,Index,36.96,-0.61,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-30,2023-01-30,Index,,,"[0.28586409904984844, 0.9779088125336045, 0.3822760651784164, 0.6402833557774675, 0.5347782960438596, 0.07548095414513156, 0.3719423586351944, 0.1671345551884712, 0.7200123646484853, 0.8136962012827941]",complete
PRDA.S1CII1I,2011.03,2095.0,REVISED,Index,36.96,-0.61,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-01-31,2023-01-31,Index,,,"[0.41394526979708524, 0.755864424323282, 0.1227427571755374, 0.9654057353980187, 0.8985154961048724, 0.669603506025211, 0.9313369995835956, 0.31995740856672306, 0.4900622779460446, 0.12050611709930814]",complete
PRDA.S1CII1I,2012.03,2045.0,REVISED,Index,36.94,-0.61,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-02-01,2023-02-01,Index,,,"[0.11078762234287709, 0.9406661057800303, 0.9781540071897806, 0.2989638732018639, 0.6445009895779668, 0.872350490794512, 0.45296687881526265, 0.7674647096009785, 0.30429947938538127, 0.7246715983486351]",complete
PRDA.S1CII1I,2013.03,2026.0,FINAL,Index,36.94,-0.61,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-02-02,2023-02-02,Index,,,"[0.7741479658015548, 0.6858032824887049, 0.8224267385464161, 0.6868971098030097, 0.04175067654189979, 0.07414415445085154, 0.35063786835968835, 0.9928477101607134, 0.04598610811704118, 0.6352208944297374]",complete
PRDA.S1CII1I,2014.03,2023.0,REVISED,Index,36.94,-0.62,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-02-03,2023-02-03,Index,,,"[0.7042095769146441, 0.5332586394476798, 0.22361317866394115, 0.6585923799452186, 0.5289480900990209, 0.012587013316164963, 0.4329091895995071, 0.10214316351527175, 0.5326482671535645, 0.2925445179360703]",complete
PRDA.S1CII1I,2015.03,2070.0,REVISED,Index,37.03,-0.65,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-02-04,2023-02-04,Index,,,"[0.026787869234584316, 0.8581738736587321, 0.6355061686726164, 0.19059895802892513, 0.39721720186527454, 0.14125719711847207, 0.6889016628117901, 0.9512558279347856, 0.6547299034773237, 0.9482956595182452]",complete
PRDA.S1CII1I,2016.03,2074.0,REVISED,Index,37.03,-0.65,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-02-05,2023-02-05,Index,,,"[0.8267729423201821, 0.5858398503913612, 0.8142014442989592, 0.21514247138834297, 0.9611367375464133, 0.8906076140194816, 0.1649578998979272, 0.3838026563371991, 0.5730490871858458, 0.1829432320115315]",complete
PRDA.S1CII1I,2017.03,2038.0,REVISED,Index,37.04,-0.65,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-02-06,2023-02-06,Index,,,"[0.0760095377832769, 0.14592010923854093, 0.5030994858291117, 0.11116891965445064, 0.1713178059466577, 0.6143831189277459, 0.38164455237203065, 0.9955906711618627, 0.5055964314952124, 0.724722085142375]",complete
PRDA.S1CII1I,2018.03,2005.0,FINAL,Index,37.04,-0.65,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-02-07,2023-02-07,Index,,,"[0.9207188309108894, 0.9766330945947387, 0.00278024574518021, 0.5232649492327422, 0.39754764867878767, 0.4133387283387441, 0.37899086830379913, 0.9359874092797128, 0.4112392426493173, 0.8329978223000316]",complete
PRDA.S1CII1I,2019.03,1992.0,FINAL,Index,37.04,-0.65,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-02-08,2023-02-08,Index,,,"[0.5177038700202369, 0.8605850528415856, 0.5852562477060599, 0.6347228723665408, 0.12258462231621547, 0.45038330861351605, 0.11606465007117239, 0.6464462191784734, 0.5910391489978968, 0.46841992525022347]",complete
PRDA.S1CII1I,2020.03,1955.0,REVISED,Index,37.04,-0.66,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-02-09,2023-02-09,Index,,,"[0.0851277458589722, 0.9394473186349276, 0.8027556606081728, 0.9860675104220836, 0.0023567454911491703, 0.8974944716880172, 0.0011167491411699926, 0.37996234586730915, 0.1840154993614439, 0.12826597575912002]",complete
PRDA.S1CII1I,2021.03,1689.0,REVISED,Index,37.05,-0.66,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-02-10,2023-02-10,Index,,,"[0.48956242998420196, 0.8004172455737452, 0.003970797712239182, 0.4947045293605823, 0.05169185891867778, 0.1621946927543647, 0.3117197789701117, 0.6608340528523854, 0.7094181265882294, 0.658820516818282]",complete
PRDA.S1CII1I,2022.03,1670.0,REVISED,Index,37.05,-0.66,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-02-11,2023-02-11,Index,,,"[0.8172280337208858, 0.7498801550757662, 0.7621437432145673, 0.4879233015891997, 0.19057425207949685, 0.2601556399135302, 0.09213100396469098, 0.1899507729642934, 0.1559749251460293, 0.21704945175281776]",complete
PRDA.S1CII1I,2023.03,1755.0,PROVISIONAL,Index,37.05,-0.66,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Transport, Postal and Warehousing",training,2022-02-12,2023-02-12,Index,,,"[0.17125802054042916, 0.4984716066294481, 0.19975647894956683, 0.06010308866283165, 0.1330902351860268, 0.13892607068786333, 0.5940105415580375, 0.01531538098088403, 0.801633225808092, 0.1438938879589976]",complete
